Transaction Hash,Date & Time,From Address,To Address,Type,Contract,Symbol,Token ID,Value,Fee
0x8fb15f77282d6fbc48be9439746d2b4c9ff58434ce79cb53a3a755d0ce5ee7e2,2022-01-28T19:05:50,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3579202040311.713,0.029493363010517217
0x9ce22340048b664ba910c5fb0885004cfc3687c63630a7a63f4be7b23d619b24,2022-01-28T20:10:40,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3507861521095.9893,0.02940917957242961
0x5253d56fbcc0948b48bc83b3b3fd2cfdbc5823fb04e98aaec39f261b9ba51746,2022-01-28T21:10:50,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2798616681324.555,0.04650473924569655
0xd0d5a9c43fd71ead992c5b25f08c2dc55b5487c48ad42c5ceb0b7334095828dd,2022-01-28T22:50:12,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3191804509494.92,0.03303056002336657
0x7bb523380b037d3ffbffca8a1c16d06c50f70f9b25f168baf8913bc1dacbd61a,2022-01-28T23:50:20,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2216222121037.303,0.03922379866516359
0x6070a89f32f056b20c9b8d98b3f813d0369394efd33eac2260d5fcc855e5cc3d,2022-01-29T00:50:10,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3321988806520.457,0.037175119265840446
0x690e8e4c19a946d2dc556eec72428c72a7e6afdcdb24d6496d474273e71fef7d,2022-01-29T01:50:03,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2867352059115.7866,0.04565022332378939
0x591e95f3dfed1daf5336530aabaaba86a9c6c2889842b557a2666864877917da,2022-01-29T02:50:18,0xfad395d9eb0f059db9f2d4b1459aff87e6ee9908,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2474640876979.431,0.038753600611240134
0x0757278f8e68490f79a8850b6ec7a7cfa52266879d6ca73a3fd2762d18dbf271,2022-01-29T17:25:07,0xdf4ab3bb9ba8ce18c78f1938606e57d1a06d1378,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,853074080.8386555,0.010288763294712877
0x51841418082f48bfbf3eccec502fca9a4f3dabfa80392dd6e2d2e691f7bfa967,2022-01-29T18:05:41,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3983827271552.4307,0.0787868815747989
0xe1d8b14879ffb22b5e08f61e9439a6b15ad41565a63f5a55a0ad900ddf3de0f4,2022-01-29T18:20:05,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2257468617683.9443,0.02317159053712367
0xdd2e1b41343180621f074597e235e4acb4391bf285ba2951f73d80d679f53e63,2022-01-29T19:19:45,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2630551082758.956,0.02683436481588787
0x125cb247982ce5add8d70efdf11242b20c5d251b5fce75c70554723db6fe536b,2022-01-29T20:20:43,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2767576500574.084,0.03077515606401258
0xa910563da12d6372c2baf4ea40fbc9a5f6154be2e6c57b7addb37aaee83d389b,2022-01-29T21:00:47,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3003803177083.7534,0.027960468388694464
0x13f230ff501eae75c03165749dd758cfe6ebede9d8c4b12fe97cea841afef845,2022-01-29T21:41:09,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3407065229064.275,0.022321961763220613
0x9bdd65d31a8f784631fefdd6a22eda2c278aaff7f95aa08bcfef3b32008757cb,2022-01-29T23:20:13,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3792656445752.5146,0.03240201931982003
0xf89bc772d38a702ec2d9a93a6c36cf4e00b9501b3cbc22ef0f6c67c5f989f994,2022-01-30T00:19:43,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3492922509470.2505,0.04506111891582594
0x37216577e79130b1360e741c8fab199bbdcbed4c09fbefc8e5d92cb35916e9e9,2022-01-30T01:20:11,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3133372699558.914,0.03207388155229769
0xc64283635834cdbe94fc7c077d1622b5765a2921212a40d260166e69d4e2b307,2022-01-30T02:20:17,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3541490431253.8145,0.03241768159071919
0x6164bc4c1108908fc3772a40e10ac64e41eb28a582d481f88041dcedc5fc78e5,2022-01-30T03:20:17,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2918822407369.957,0.036645679739808985
0x5c3e11386578d7c0b7a546f3e671bb464000f26f5337f214a5976e123968ee54,2022-01-30T04:20:19,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3045420937988.3003,0.032297633946040134
0x6d391528d11b3983c22e3d4ad0932b5691c1b8565184287e133039aec06c47f8,2022-01-30T05:50:38,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2396258647941.4644,0.023066045761008215
0x78b9a6a5e332c9d0256b8b84e86fecc35dcae39be74894f9ae2e059d48b95e08,2022-01-30T07:20:32,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3639469608807.367,0.02731307210844124
0x48402d65fb8e70c6f8bc51a56d8c2257ebb7ad7dbb88340ee49039e924291c2d,2022-01-30T08:50:33,0x036539e3d7467427f29081e68930f24d5ee7956a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2548791398305.589,0.026606502236529935
0xd4d4d6492db609e1cd08710c91eaf12b3a8208959ba9d095e4ab604092508292,2022-01-30T13:02:58,0x3bc28d2688617846c7d78450ba9a06dea54b3949,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,1502404881.4913967,0.008797919008080924
0x4652daf6a42a7171694fb241bc2f6a30471c431ebab175c35222e8bda89a498c,2022-01-30T18:23:27,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3426363051331.3735,0.060554678275042954
0x429f17b39fd2ccb62d5e68b8231f0638f7c5ab3e6f7c1a7b1aa211c6a3d78933,2022-01-30T18:55:31,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3180218629889.268,0.017289599258480465
0x3c08b1763e1c37b209193a9800344870e1b5810668e187b08d3122652a2e2a1d,2022-01-30T19:40:32,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2054055921339.8125,0.017954160209414725
0x24f51da481c57aa650fdd9623c2e4a60cf6846e36318d4be581931c71a23b6fb,2022-01-30T20:25:01,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2680388289093.6147,0.021291343670548534
0x90757f1f6f534e69e9e5854bbdb4714355708bd37ac7329ee5c0b1278e67c088,2022-01-30T21:10:00,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2118600204670.085,0.04101358046145703
0xe67a363e1b10a95253034cc048f5caf4b4cef01735ee888c75f66ce1222beaa7,2022-01-30T21:55:09,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3197200316497.833,0.030640807309265623
0x8913a66c2eba7430c88f731801d91729750bc2fbede7104142fa29e78e4f4b5d,2022-01-30T23:16:50,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2642682291518.6294,0.031720893481186445
0x33a7cfd404f00e19c5c7c2252b65f3d8a3eee1f0407f9004c1a6a8d4888e7567,2022-01-31T00:26:24,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2982707693211.816,0.034586862552991725
0x5e624aedf907a49e609b45f586274479ee0dbb8accb97b4b4715515dee187a37,2022-01-31T01:26:48,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2667367280206.061,0.03654491962517122
0xe87305484512cadba9e227455ff86188a58a2cb99883fa18c9cfc13d659719af,2022-01-31T03:56:22,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3711844990816.459,0.03285060758436588
0x892a95dab23f3b9832ff910f1825476094560a1fca552aef987fb5df0c4353ec,2022-01-31T04:56:50,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3595187965579.0103,0.033352320475497875
0x6b8bc9fb5fb824728b94cc273f325fd8a171565c3a3170d3955c0f9f50165a5f,2022-01-31T05:55:38,0x4ea4f499c502779979fcfa5efa05ab11f973c7ea,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3518531743478.034,0.028676244923486232
0xc55a07b6b8003db06e0ecb24aff0f5cf260882930caa3ad5f4f8175657caa814,2022-01-31T12:35:49,0x18479c9323c2cda2c82b4c5168092846fb9b3715,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,1893711419.1143963,0.010172912151946576
0x2e0dd6827f3834c345b5d273950760c5763dbc0be1dfcb3b72f5f73a44e444a2,2022-02-01T10:52:27,0x0aaa2f6da21f04be45a4325e7c7c20e8a5eac6da,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,0.0,0.00270628155433216
0xb4613a18bc2c185f60eeea7a50c4e482e119b26bb4c306f1c2b1379d8eea42e1,2022-02-01T11:02:38,0x0aaa2f6da21f04be45a4325e7c7c20e8a5eac6da,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,0.0,0.003166549775788252
0x9876289a4969d46298c7af406c0c6004245f2f5901e06b13eb557043a7f1d805,2022-02-01T18:39:29,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2996233858879.2617,0.062263483484106666
0x7ff6f30783ae9faa422d4000a7000eb811c5486ce1fc1e0013f83cb0cdf5b316,2022-02-01T19:01:15,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3790889587265.017,0.02248793294767945
0x9d1e16d6d2d37cfb7bc012bd5ede895efadc2a2bb3750356838b9bbea2ad1bb3,2022-02-01T20:01:21,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2618296786215.731,0.03100273971890805
0x7b51ed56872a54e07920e71010b4fb466e0240f101b1abf90b62eb855731be93,2022-02-01T20:02:14,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3124197623568.4585,0.030005636271036158
0x0cd973226434b029516a7be05dfe2cf20a00f72165ba9cd514a3f1042528f620,2022-02-01T20:58:49,0xe50069a425a53ed22d88260d0f373c994c02d645,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,1000832196.7038232,0.01615679864479224
0x32912b1f5a4cd97c1af189a7e0ab77b689c39de428137de1979a8107e595b133,2022-02-01T21:02:16,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2118494705290.1628,0.036448856917758246
0x053bd927b5871e1d10c1e8459cb284205a4f90678b64d5a6ed4343a8c297fc3a,2022-02-01T23:22:38,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2463738103671.6226,0.04750104502968901
0x2004dc5f385c7a468a6d4ef83b40c78092868646b7a262fc0df575d329634401,2022-02-02T00:22:51,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3285314779528.104,0.0453003789888854
0x591c0a013baef0daf0063b9ebb03fb9d085b7fec9a27f614faa3fb9664db9e46,2022-02-02T00:50:32,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,4.3117663e-11,0.009590672
0xc911b731da1b022bd89a232271d014b3bc8bedfade0ae77f748b6a485d05253f,2022-02-02T01:22:47,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2788610886141.266,0.05092269669787618
0x587e9c64f6918d82e32f40ac0a236a969f789287291b87ee140c1bfbab780232,2022-02-02T02:23:19,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2340140489604.353,0.04590189749524051
0x6642d051a5cebcf8278b40d2611776294cdf7b8d4531febabe2b9b15f5756d7d,2022-02-02T03:22:41,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2751337387711.222,0.040959476647154394
0x1307c3af3aa0c98b6dcf926773091c3f2f255cdd1a418ba7f5de9c3d39945411,2022-02-02T04:22:47,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3856964621276.6865,0.031140807076211943
0x225f76906f108178daed43ccb2f8f0220237deecf4da113561e73e7a8b1ebb1f,2022-02-02T07:22:25,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2320767883059.3423,0.028169938677042653
0xa341dd0c77fa0145184605904ae0fe65a1a3e81c25d7dda94bf7760e44b99f0c,2022-02-02T08:22:45,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3324501852474.158,0.028080836785088856
0x1f672ebc1867476987d98a52ce04e8acc6ca9c5ec469d21511562a2fb18834f3,2022-02-02T09:21:50,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3881275426350.283,0.037687491844637155
0x166b3385585da72ce1850c99cf891ca37f460643c7a3c54faa6a418e85809b3a,2022-02-02T15:20:49,0xe9442dcd1565e8dad778bb09d3186cb5794a1193,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2263688780114.282,0.025513681450862667
0x533360586cba0018239a0b73a6250aa4b88a1bfa384c06c2d12a9e5adbaa9dfd,2022-02-02T17:56:22,0x3d87c0e7d5ec6abc87f2920c22e306e8a5a6eae4,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3800708742596.576,0.06590457207272482
0x99fc0366dbff3636a3d59eafbc807e3323770c36ec12af83e64bbf152a9e5d48,2022-02-02T18:30:32,0x3d87c0e7d5ec6abc87f2920c22e306e8a5a6eae4,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3901561648246.674,0.020669143749830775
0x90e9917bc9a40e0ba42b5b0289948dfaa2527f286d212d4a79a10895a8688b62,2022-02-02T18:45:03,0x87b7c67dd56457f715db14aa33bed25dd1b6f39a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,1054810298.191663,0.00940711272275679
0x0dd6aa66805b59b8b4b770125e34ed1d67e416a2719541ad2ecfd33bb8dc8029,2022-02-02T19:30:21,0x3d87c0e7d5ec6abc87f2920c22e306e8a5a6eae4,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2229740799032.5474,0.03273619743288281
0x6973545bc85b0ededb3f72162318a57e86ee790387790ce53723bc52dc8961c1,2022-02-02T20:30:24,0x3d87c0e7d5ec6abc87f2920c22e306e8a5a6eae4,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2113183879620.342,0.028439232222815324
0x23eb696ed76cb1a9ff82e910dc8c94f1907a78a28f4f755a99de26e30ddc99e7,2022-02-02T21:30:53,0x3d87c0e7d5ec6abc87f2920c22e306e8a5a6eae4,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2331255224350.8276,0.03218142519190096
0xb685ebe67d5c27e1891281476f86e10bfd4bc6654ced236323e7a6175c8a467e,2022-02-03T13:41:45,0xd3241859b1634cc5382c6b02a9cdca88d6e0ba7a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,697655164.5443602,0.008894125055244293
0xe5fbd3bceace09e588a502afd3577e943bdeaf1f67f9a2ab6d43ddac412e21ca,2022-02-03T16:38:12,0xd3241859b1634cc5382c6b02a9cdca88d6e0ba7a,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,205877320.33684456,0.008332997471913219
0xebc84990229e143c03c0d8bf2f2ba1ff3b23fcdbdff384c5edf4a4bab5ba44bf,2022-02-03T18:19:05,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2587039399310.626,0.09600496755829793
0xa53f2d5efa3e63eb0a9c27d72a875c39431a48abfcb217b4af5f60835834b5a6,2022-02-03T19:00:17,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2326555860677.585,0.01875878631765203
0x613f53f4f1adb01ae2ffce655e9c65da2c4966b9b1f4039d804d6fbe4e1b276e,2022-02-03T20:01:09,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3782955315813.2544,0.025033272484628204
0xf40f8ed4cb9b77fc318e7c25267b6fbc70cfe2cb9b167468b4eace3dcea24a3f,2022-02-03T20:51:08,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3663515940642.145,0.024362817521570816
0x7c4e782363986eb06bbd5a7532b915f8a77f0b65e01d2081791ceff5cbb7f320,2022-02-03T21:51:20,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3172368296999.253,0.02868140078828182
0x97bf6b85a09d5262183e2b7314a92d588a6cbb4eb29d917abb4947ec154e28e2,2022-02-03T22:50:34,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3207957031281.8315,0.0432479343613387
0x04312f9150ad771c7d1f06318215023f2f0e12fe8de61df53132d7d9694e9b73,2022-02-03T23:51:04,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2631194767424.579,0.034570790227309245
0x303e5e40e4e4d0641d22a35943d77d19d44cbd7561eeb0d9dac918df28dc529d,2022-02-04T01:49:57,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3036079473538.9277,0.034463862093349125
0xa5d731df99c2ea78407615d8537fc5fac51d0f5d198d43d9fe7051d3a8050441,2022-02-04T03:50:52,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3593761683513.7773,0.030229803536980872
0xbc7f0a665d550e063e002e50cc8c305a232851c32831cf1e937f76c91987dbf1,2022-02-04T04:50:42,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2684113763561.1704,0.038011681911712177
0xb784406be716d85a6e77ca33e94811254a55cad5efff5094ebe7853dc21f772b,2022-02-04T05:50:47,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2856773595129.7656,0.02731863044092656
0x8201486a61f130979fe30233ad7222bac94aac6a9ef724753aeae05da548f35d,2022-02-04T06:50:18,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3287312696685.768,0.02646248341141164
0x3814b729f26f889ff6f360e6a3f114f88ecccc452d72aefacd5faa95541bfb03,2022-02-04T07:50:12,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3793622639320.3994,0.03140692983868816
0x6eefc679a046de35b713ae2546d9e00959b0030a2ebd9ef7fbb6d3f5f7deb576,2022-02-04T08:50:12,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3496504309310.733,0.026895794824807903
0x10ee4a9ed46cc566c12a672910069bc659bb3816cee661c800503c3f04d95f94,2022-02-04T09:50:22,0xcf814a0e459659c73bffbff6b1b0a329328a37ad,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3833448284624.411,0.019695059863744875
0x6d34eeeedc6ba88b366dc354ca91a23cc62d013b247c0f10487fdc3e153fe801,2022-02-04T15:23:47,0xdbf7ca6caa3dab859094dc9acc7390b31f08642b,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,247853771.23277688,0.009676354237529142
0xfacfef36618c6f4a9bbec95006f662b904b8b4203b0644e1a72367f3a01497af,2022-02-04T18:04:22,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3601792882047.892,0.05676433257450678
0x50cdda25d95bc7f0127cc8ccb20f299310d4c30a76adcb34f1c7b626249f8a37,2022-02-04T18:41:08,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2199147743084.8804,0.020487179436001438
0x4d5d9ce45f92c50cd86e5a81763ca8a2be4b38d7e6b69ff410d8df2f241bf884,2022-02-04T19:40:28,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2306804649379.963,0.02411634489513967
0x30997be243a5dca3f0046e424a7565366324836f4a0d473ae9da41d98f1a4d92,2022-02-04T20:40:38,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2200658950921.8843,0.023785691645265596
0xade44ddfa5af51837f2236c5faf25bbd52b0afa1d028ece84864900a710dcb76,2022-02-04T21:40:10,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2145354904256.1604,0.032473175073398926
0xf63d5176032b5d4b67ed5a552d779293046b11ef19f0a14d5238b242bdd8a2d4,2022-02-05T00:40:52,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2137372666882.1062,0.029196369199171054
0xc9717c58ea6d0f28a03a30943ecf2089252b7bc9579bceb7320ece0efda10fb5,2022-02-05T01:40:56,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3409686952053.144,0.026740768035413358
0xf60cb9def28500381e239a02f9f3e9159994386e7bb71310b964a4ff05743821,2022-02-05T04:40:41,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2995471414200.3755,0.042743784566631485
0x3dc4511538cbcf2d96099644e94079602a37f26b5152547c8cefc9e52240977a,2022-02-05T05:40:42,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3708915673397.3887,0.02491484569598656
0x3da2dce5cdb770eee98c22e13aad99ebf3bab2f667aa1787f66fcce1a52309ef,2022-02-05T06:40:23,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3442920529702.5024,0.0245016929725987
0xaebe042cb73d446cae093815195905cf783b9603ee96ede980afe23dd51a5992,2022-02-05T07:40:41,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,2115475318459.42,0.024052655555539443
0xb5e2dc26acad8eabe5f6fb765cb186b12a3c242f35bb51d615c769de976eddd5,2022-02-05T08:40:13,0xd41704d91a03a8d9b84c958df77856ee775d63ff,0xde0b295669a9fd93d5f28d9ec85e40f4cb697bae,Internal Transfer,,ETH,,3674720957815.38,0.024226628001513106
